img,class,xmin,xmax,ymin,ymax
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame266.txt,6,86,154,140,197
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame267.txt,8,36,108,107,187
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame267.txt,12,470,548,186,246
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame267.txt,6,282,356,221,307
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame267.txt,12,220,260,173,229
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame268.txt,12,472,538,202,262
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame268.txt,6,348,420,314,384
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame268.txt,8,32,110,58,148
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame268.txt,6,134,206,159,207
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame269.txt,12,472,538,202,262
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame269.txt,6,148,220,162,210
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame269.txt,8,13,107,40,130
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame269.txt,6,361,423,326,396
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame269.txt,12,224,266,181,239
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame27.txt,13,79,181,139,203
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame27.txt,8,424,468,34,70
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame270.txt,12,475,529,212,276
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame270.txt,6,193,255,176,222
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame271.txt,12,474,518,218,282
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame271.txt,6,219,289,189,243
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame272.txt,12,460,504,221,284
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame272.txt,6,236,294,197,265
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame273.txt,12,454,490,230,294
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame274.txt,12,448,484,236,300
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame274.txt,6,405,471,305,356
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame275.txt,12,439,485,240,302
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame275.txt,6,415,481,305,356
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame276.txt,6,432,514,300,356
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame276.txt,12,436,482,252,312
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame277.txt,6,455,537,300,356
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame277.txt,12,436,482,255,315
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame278.txt,6,457,547,300,356
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame278.txt,12,436,482,261,321
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame28.txt,13,116,218,140,204
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame28.txt,6,12,200,0,68
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame29.txt,13,138,240,146,210
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame29.txt,6,61,251,1,83
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame3.txt,1,310,394,186,288
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame3.txt,13,176,258,218,294
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame30.txt,13,178,260,158,222
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame30.txt,6,114,310,0,98
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame31.txt,13,226,270,177,237
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame31.txt,6,184,370,17,121
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame32.txt,13,240,278,190,268
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame32.txt,6,217,391,26,131
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame4.txt,13,175,257,212,288
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame4.txt,1,292,356,222,300
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame4.txt,12,498,542,250,328
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame5.txt,13,175,257,203,278
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame5.txt,1,283,349,245,302
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame5.txt,12,498,542,250,328
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame6.txt,13,172,262,198,270
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame6.txt,12,498,542,274,340
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame7.txt,13,160,248,183,255
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame7.txt,8,240,300,30,90
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,8,76,126,114,150
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,6,259,329,293,356
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,1,380,466,223,359
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame72.txt,12,186,230,140,179
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame73.txt,6,258,320,300,354
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame73.txt,1,396,460,223,359
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame73.txt,8,56,106,108,144
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame73.txt,12,190,234,138,176
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame74.txt,1,396,460,212,348
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame74.txt,8,50,90,108,144
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame74.txt,12,190,234,138,176
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame75.txt,1,400,446,212,360
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame75.txt,12,202,234,134,173
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame8.txt,13,155,249,171,249
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame8.txt,8,240,292,30,90
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame82.txt,1,394,474,220,352
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame82.txt,6,155,233,272,335
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame82.txt,12,184,240,101,146
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame83.txt,1,394,482,220,352
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame83.txt,6,126,210,257,325
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame83.txt,12,184,244,100,148
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame84.txt,1,409,487,222,366
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame84.txt,6,81,191,239,319
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame84.txt,12,184,244,100,148
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,1,408,498,230,360
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,6,26,146,221,301
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame85.txt,12,192,252,111,159
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,1,408,498,227,356
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,6,14,126,218,293
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame86.txt,12,196,248,111,159
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,1,400,486,224,354
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,12,196,248,111,159
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,6,2,98,212,287
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame87.txt,8,274,336,59,104
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,1,396,492,219,345
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,12,200,252,120,168
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,8,391,441,174,212
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame88.txt,8,213,275,71,116
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,1,396,492,219,345
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,8,378,428,176,215
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,12,200,252,120,168
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame89.txt,8,208,252,77,122
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame9.txt,13,139,245,154,232
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame9.txt,8,220,270,38,89
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame9.txt,8,277,315,35,74
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,1,396,492,219,345
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,8,343,393,188,227
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame90.txt,12,214,258,124,184
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame91.txt,1,411,493,209,350
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame91.txt,12,228,272,136,196
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame91.txt,8,318,354,191,229
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame92.txt,1,410,498,209,350
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame92.txt,12,237,271,134,210
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame92.txt,8,304,340,194,233
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,1,396,524,232,340
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,12,242,276,146,222
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,8,292,328,203,254
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame93.txt,8,127,185,41,91
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,1,421,555,254,347
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,8,148,204,56,101
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,12,248,282,157,233
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,8,284,320,217,269
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame94.txt,8,185,223,122,167
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,1,428,572,263,343
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,8,274,314,224,276
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,12,248,282,157,233
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,8,190,234,131,176
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame95.txt,8,160,216,66,110
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,1,462,596,254,330
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,8,256,304,236,288
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,12,254,280,186,246
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,8,205,263,149,205
9a6b9ffe9080ad8359f85c47ab5f2b23#201106181650_s5_1_frame96.txt,8,183,245,84,140
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame0.txt,3,324,422,1,65
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame1.txt,3,324,422,1,65
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame10.txt,3,253,311,74,161
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame100.txt,3,264,350,74,168
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame101.txt,3,264,350,71,164
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame102.txt,3,264,350,71,164
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame103.txt,3,266,352,67,161
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame104.txt,3,273,359,61,155
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame105.txt,3,269,355,61,155
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame106.txt,3,266,352,61,155
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame107.txt,3,260,348,61,155
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame108.txt,3,260,348,61,155
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame109.txt,3,260,348,61,155
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame11.txt,3,230,288,98,185
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame11.txt,5,292,348,41,140
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame110.txt,3,262,356,66,164
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame111.txt,3,272,366,66,164
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame112.txt,3,280,370,77,170
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame113.txt,3,294,384,77,170
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame114.txt,3,297,387,77,170
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame115.txt,3,311,393,80,174
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame116.txt,3,311,393,80,174
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame117.txt,3,311,393,80,174
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame118.txt,3,314,394,85,179
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame119.txt,3,314,392,89,182
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame12.txt,3,220,278,113,199
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame12.txt,5,293,351,61,167
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame120.txt,3,320,398,89,182
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame121.txt,3,314,392,89,182
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame122.txt,3,322,390,95,188
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame128.txt,3,304,374,85,185
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame129.txt,3,294,364,85,185
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame13.txt,3,202,254,125,224
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame13.txt,5,294,356,101,217
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame130.txt,3,290,360,91,191
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame131.txt,3,274,344,95,194
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame132.txt,3,272,340,98,198
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame133.txt,3,264,328,104,204
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame14.txt,5,294,372,137,253
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame148.txt,3,244,324,145,221
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame149.txt,3,240,320,145,221
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame15.txt,5,280,376,138,260
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame150.txt,3,240,320,139,215
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame151.txt,3,240,334,131,206
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame152.txt,3,242,336,125,200
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame153.txt,3,244,340,119,194
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame154.txt,3,258,354,109,185
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame155.txt,3,274,370,103,179
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame156.txt,3,280,376,95,170
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame157.txt,3,280,376,89,164
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame158.txt,3,280,372,89,170
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame159.txt,3,272,356,93,165
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame16.txt,5,253,371,144,264
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame161.txt,3,252,326,104,167
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame162.txt,3,250,324,98,168
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame163.txt,3,237,315,92,168
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame164.txt,3,228,316,92,168
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame165.txt,3,222,312,92,180
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame166.txt,3,237,315,101,188
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame167.txt,3,235,313,110,204
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame168.txt,3,238,306,119,212
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame169.txt,3,232,326,132,234
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame17.txt,5,235,373,149,260
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame17.txt,3,138,206,148,256
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame170.txt,3,238,346,142,232
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame171.txt,3,250,358,147,237
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame172.txt,3,279,377,160,250
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame173.txt,3,302,402,168,264
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame173.txt,3,186,266,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame174.txt,3,308,408,174,270
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame174.txt,3,186,266,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame175.txt,3,186,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame176.txt,3,186,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame177.txt,3,186,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame178.txt,3,186,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame178.txt,3,408,482,190,322
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame179.txt,3,198,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame179.txt,3,408,504,202,334
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame18.txt,5,222,370,146,251
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame18.txt,3,129,215,151,251
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame180.txt,3,198,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame180.txt,3,408,504,210,342
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame181.txt,3,398,494,225,357
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame181.txt,3,198,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame182.txt,3,398,494,242,378
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame182.txt,3,198,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame183.txt,3,398,488,254,390
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame183.txt,3,198,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame184.txt,3,399,485,272,408
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame184.txt,3,198,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame185.txt,3,395,489,289,425
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame185.txt,3,198,262,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame186.txt,3,389,483,299,434
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame186.txt,3,209,263,162,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame187.txt,3,378,480,317,440
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame187.txt,3,215,269,168,252
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame188.txt,3,354,474,340,442
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame188.txt,3,215,269,168,252
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame189.txt,3,354,458,346,442
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame189.txt,3,215,269,168,252
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame19.txt,5,223,361,146,251
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame19.txt,3,126,212,151,251
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame190.txt,3,215,269,168,252
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame191.txt,3,215,269,168,252
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame192.txt,3,215,269,174,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame193.txt,3,215,269,179,247
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame194.txt,3,194,266,188,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame2.txt,3,314,412,1,65
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame20.txt,5,222,350,147,249
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame20.txt,3,136,222,146,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame21.txt,5,218,334,144,246
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame21.txt,3,142,228,147,237
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame210.txt,3,365,499,376,454
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame211.txt,3,385,499,365,457
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame212.txt,3,380,484,353,463
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame22.txt,5,234,330,148,250
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame22.txt,3,154,246,153,243
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame224.txt,3,355,437,195,285
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame225.txt,3,342,436,179,260
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame226.txt,3,322,426,152,240
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame227.txt,3,302,410,140,228
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame228.txt,3,297,399,140,228
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame229.txt,3,269,339,134,222
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame23.txt,5,238,326,146,251
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame23.txt,3,168,252,158,239
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame239.txt,3,217,287,171,225
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame24.txt,5,238,326,147,243
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame24.txt,3,174,258,158,239
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame240.txt,3,219,289,173,230
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame241.txt,3,218,296,173,230
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame242.txt,3,218,296,173,230
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame243.txt,3,218,296,173,230
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame244.txt,3,218,306,164,228
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame245.txt,3,218,306,164,228
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame246.txt,3,218,306,164,228
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame247.txt,3,218,306,158,228
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame248.txt,3,228,312,151,227
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame249.txt,3,228,312,145,221
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame25.txt,5,248,336,148,244
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame250.txt,3,232,316,140,216
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame251.txt,3,234,318,139,215
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame252.txt,3,241,307,137,212
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame256.txt,3,506,610,45,201
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame257.txt,3,432,536,52,202
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame257.txt,3,252,322,142,226
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame258.txt,3,384,502,66,216
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame258.txt,3,234,322,143,235
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame259.txt,3,349,443,81,231
9c333821ab0e2a9e4c5209065c415309#201102031130_s3_0_frame259.txt,3,218,290,146,239
